none	none	none	GPM06600009719	rat	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005253	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600004904	human, cow, dog	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600001405	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600000110	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007448	mouse	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003612	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600007178	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004579	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600009338	human, Anabaena_variabilis_ATCC_29413	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008263	rat	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003614	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600005445	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600006100	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003481	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600001079	human reversed	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004154	worm	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007893	Cryptosporidium_parvum	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007133	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008337	rat	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001315	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001314	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003635	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600009164	cow	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003859	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600004794	cow	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004207	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600006652	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007929	mouse	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003623	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600005765	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003476	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600003694	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600000340	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001535	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008771	mouse	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600006593	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008692	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600009108	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004482	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600001224	mouse	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003408	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600002892	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600006420	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003219	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600003443	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600006403	rat	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600010012	human, Vibrio_harveyi_ATCC_BAA_1116_uid58957	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004446	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600008712	yeast, Aspergillus_fumigatus, Aspergillus_nidulans_FGSC_A4, Candida_albicans, Candida_glabrata_CBS138, Cryptococcus_neoformans_var_JEC21, Debaryomyces_hansenii_CBS767, Encephalitozoon_cuniculi, Eremothecium_gossypii, Gibberella_zeae, Kluyveromyces_lactis_NRRL_Y-1140, Magnaporthe_grisea_70-15, Neurospora_crassa, Pichia_stipitis, yeast, Schizosaccharomyces_pombe, Ustilago_maydis, Yarrowia_lipolytica, Yarrowia_lipolytica_CLIB122	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007162	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007623	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004505	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600008454	yeast	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600006710	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600006008	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001193	mouse	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007373	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005506	human	none	none	umghoshd@cc.umanitoba.ca	none	U of Manitoba	Dhiman	none	none	none	none
none	none	none	GPM06600008842	cow	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004038	mouse	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007219	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001670	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004577	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600009995	Schizosaccharomyces_pombe	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600006793	human	none	none	none	none	none	none	none	none	none	none
Data transfer from Tranche	none	none	GPM06600007000	human, human	none	none	none	GO:0005623	none	Linfeng Wu, et al.	Global survey of human T leukemic cell by integrating proteomic and transcriptomic profiling. Molecular and Cellular Proteomics 6:1343-1353, 2007. folder: HM:HM1	none	none	none
none	none	none	GPM06600005519	rice	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001943	human ,mouse ,rat	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600006297	human	none	none	none	none	none	none	none	none	none	none
Data transfer from Tranche	none	none	GPM06600006931	human, human	none	none	none	GO:0005623	none	Linfeng Wu, et al.	Global survey of human T leukemic cell by integrating proteomic and transcriptomic profiling. Molecular and Cellular Proteomics 6:1343-1353, 2007. folder: Phospho:phospho1 	none	none	none
none	none	none	GPM06600002967	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600002845	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600001249	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600009142	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600002662	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600004266	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600000019	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001630	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005776	rat, rat	none	none	none	none	none	none	none	none	none	none
